count,sku,name,web_name,slug,price,price_unit,currency_symbol,image_url,ingredients,dosage_form,brand,specification,category_names,category_slugs,is_active,is_publish,search_scoring,product_ranking,link,category,skip_count
27,00502497,NƯỚC BÙ ĐIỆN GIẢI KAMIZOL VỊ CAM 250ML,Nước Bù Điện Giải Kamizol Vị Cam (250ml),cham-soc-ca-nhan/nuoc-bu-dien-giai-kamizol-vi-cam-250ml-36749.html,10500.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/IMG_5064_7c5c85e337.jpg,"Vitamin B3 2.5mg, Nước ion hóa , Natri clorid 190mg, Kali clorid 70mg, L-Carnitine 15mg, Vitamin B6 1mg, Sucralose , Kẽm Gluconat 5mg, Acid citric , Natri citrat , Glucose , Hương cam , Nước tinh khiết , Vitamin C 20mg",,KAMIZOL,Thùng 24 Chai x 250ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước uống không gas,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-uong-khong-gas,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-bu-dien-giai-kamizol-vi-cam-250ml-36749.html,cham-soc-ca-nhan,0
28,00501564,CAO ỐNG ACTISÔ LADOPHAR 10 ỐNG X 10ML,Cao Ống Actisô Ladophar (10 ống x 10ml),cham-soc-ca-nhan/cao-ong-actiso-ladophar-10-ong-x-10ml-35715.html,42000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501564_cao_ong_ladoactiso_10_ong_x_10ml_8732_6389_large_19490192fd.jpg,Cao đặc Actisô 0.2g,,Ladophar,Hộp 10 Ống x 10ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/cao-ong-actiso-ladophar-10-ong-x-10ml-35715.html,cham-soc-ca-nhan,0
29,00501076,DUNG DỊCH VỆ SINH PHỤ NỮ FEMFRESH INTIMA SKIN CARE SOOTHING WASH HỔ TRỢ ĐIỀU TRỊ VIÊM NHIỄM PHỤ KHOA 250ML,Dung dịch vệ sinh phụ nữ Femfresh Intima Skin Care Soothing Wash hỗ trợ điều trị viêm nhiễm phụ khoa (250ml),cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-soothing-wash-250ml-35225.html,198000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501076_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_soothing_wash_250ml_3516_63ab_large_93c7ce8547.jpg,"Dichlorobenzyl alcohol , Aqua/ Water , Sodium Laureth Sulfate , Sodium Chloride , Glycol Distearate , Cocamidopropyl betaine , Triethyl citrate , Parfum , Laureth-4 , Glycerin , Polyquaternium-39 , Calendula Officinalis Flower Extract , Lactic Acid , Lonicera Japonica Extract , Polassium Sorbate , Sodium hydroxide , Lactobacillus , Sodium lactate , Alpha-glucan- Oligosaccharide , Centaurea Cyanus Flower Extract , Sodium benzoate , Maltodextrin , Butylene glycol , Polymnia Sonchifolia Root Juice , Aloe barbadensis leaf extract , Citric Acid , Vaccinium macrocarpon fruit extract ",Dung dịch,Church & Dwight,Chai x 250ml,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-soothing-wash-250ml-35225.html,cham-soc-ca-nhan,0
30,00501073,DUNG DỊCH VỆ SINH PHỤ NỮ FEMFRESH INTIMA SKIN CARE DAILY WASH GIÚP LÀM SẠCH KHỬ KHUẨN HÀNG NGÀY 250ML,Dung dịch vệ sinh phụ nữ Femfresh Intima Skin Care Daily Wash giúp làm sạch khử khuẩn hàng ngày (250ml),cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-daily-wash-250ml-35226.html,186000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00501073_dung_dich_ve_sinh_phu_nu_femfresh_intima_skin_care_daily_wash_250ml_1952_63db_large_d6461f1d9c.jpg,"Aqua/ Water , Sodium Laureth Sulfate , Sodium Chloride , Cocamidopropyl betaine , Calendula Officinalis Flower Extract , Aloe barbadensis leaf extract , Glycerin , Dichlorobenzyl alcohol , Maltodextrin , Lactic Acid , Sodium hydroxide , Sodium benzoate , Potassium sorbate , Triethyl citrate , Parfum , Sodium lactate , Orange 4 (CI 15510) , Linalool , Polyquaternium-39 , Limonene , CI 14720 ",Dung dịch,Church & Dwight,Chai x 250ml,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu-femfresh-intima-skin-care-daily-wash-250ml-35226.html,cham-soc-ca-nhan,0
31,00500698,NƯỚC YẾN SÀO CHO TRẺ EM HƯƠNG VANI GREENBABI 4 HŨ X72G,Nước Yến Sào Cho Trẻ Em Hương Vani Greenbabi (4 hũ x 72g),thuc-pham-chuc-nang/yen-sao-cho-tre-em-greenbabi-huong-vani-4-hu-x-72g-34821.html,164000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_00064_c76d5666a8.jpg,"Nước (aqua) , Sợi yến 20%, Đường phèn , Chất làm dày , Taurine , Chất ổn định , Hương vani giống tự nhiên , Prebiotics ",,Greenbird,Hộp 4 Hũ,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,110,0,https://nhathuoclongchau.com.vn/thuc-pham-chuc-nang/yen-sao-cho-tre-em-greenbabi-huong-vani-4-hu-x-72g-34821.html,cham-soc-ca-nhan,0
32,00500287,TINH DẦU VỎ BƯỞI XỊT DƯỠNG TÓC THẢO NGUYÊN 100ML,"Tinh dầu vỏ bưởi dưỡng tóc Thảo Nguyên kích thích mọc tóc, ngừa rụng tóc (100ml)",cham-soc-ca-nhan/tinh-dau-vo-buoi-duong-toc-thao-nguyen-100ml-34411.html,149000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500287_tinh_dau_vo_buoi_duong_toc_thao_nguyen_100ml_8652_6294_large_6f04c06f47.jpg,Limonene ,,Thảo Nguyên,Chai,Chăm sóc cá nhân | Tinh dầu các loại,cham-soc-ca-nhan | cham-soc-ca-nhan/tinh-dau-cac-loai,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tinh-dau-vo-buoi-duong-toc-thao-nguyen-100ml-34411.html,cham-soc-ca-nhan,0
33,00500214,BCS GEL MÁT LẠNH TĂNG CẢM XÚC S52 SAFEFIT FREEZER MAX HỘP 10 CÁI,"Bao cao su Safefit Freezer Max S52 chứa nhiều gel làm mát, kéo dài thời gian (10 cái)",cham-soc-ca-nhan/bcs-safefit-freezer-max-s52-10-cai-gel-mat-lanh-sang-khoai-34295.html,49000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500214_bcs_safefit_freezer_max_s52_10_cai_gel_mat_lanh_sang_khoai_4720_62c3_large_e8e95d5859.jpg,"Chất bôi trơn  , Cao su thiên nhiên  ",,SAFEFIT,Hộp 10 cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,110,3.8520097,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-freezer-max-s52-10-cai-gel-mat-lanh-sang-khoai-34295.html,cham-soc-ca-nhan,0
34,00500212,BCS SIÊU MỎNG NHIỀU GEL BÔI TRƠN 003 S52 SAFEFIT HỘP 12 CÁI,"Bao cao su Safefit 003 S52 siêu mỏng, không gây kích ứng, có chất bôi trơn (12 cái) ",cham-soc-ca-nhan/bcs-safefit-003-s52-12-cai-sieu-mong-nhieu-silicon-34301.html,59000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500212_bcs_safefit_003_s52_12_cai_sieu_mong_nhieu_silicon_1363_62c3_large_e1b8bdcfe7.jpg,"Chất bôi trơn  , Cao su thiên nhiên  ",,SAFEFIT,Hộp 12 cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,110,3.86351,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-003-s52-12-cai-sieu-mong-nhieu-silicon-34301.html,cham-soc-ca-nhan,0
35,00500211,BCS SIÊU MỎNG NHIỀU GEL BÔI TRƠN 003 S52 SAFEFIT HỘP 3 CÁI,"Bao cao su Safefit 003 S52 siêu mỏng, không gây dị ứng, nhiều chất bôi trơn (3 cái)",cham-soc-ca-nhan/bcs-safefit-003-s52-3-cai-sieu-mong-nhieu-silicon-34286.html,19000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500211_bcs_safefit_003_s52_3_cai_sieu_mong_nhieu_silicon_1150_62c3_large_60bf08c759.jpg,"Chất bôi trơn  , Cao su thiên nhiên  ",,SAFEFIT,Hộp 3 cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-003-s52-3-cai-sieu-mong-nhieu-silicon-34286.html,cham-soc-ca-nhan,0
36,00500210,BCS CÓ GAI KÉO DÀI THỜI GIAN S52 SAFEFIT DOTS LONG LASTING HỘP 12 CÁI,"Bao cao su Safefit Dots Long Lasting S52 có vòng gân, hạt nổi, thắt chống tuột (12 cái)",cham-soc-ca-nhan/bcs-safefit-4in1-s52-12-cai-gan-gai-co-that-keo-dai-thoi-gian-cuc-manh-34300.html,49000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500210_bcs_safefit_4in1_s52_12_cai_gan_gai_co_that_keo_dai_thoi_gian_cuc_manh_9962_629d_large_a6331ee6b8.jpg,"Chất bôi trơn , Cao su thiên nhiên ",,SAFEFIT,Hộp 12 Cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-4in1-s52-12-cai-gan-gai-co-that-keo-dai-thoi-gian-cuc-manh-34300.html,cham-soc-ca-nhan,0
37,00500208,BCS NHIỀU GEL BÔI TRƠN S52 SAFEFIT COMFORTABLE HỘP 12 CÁI,"Bao cao su Safefit Comfortable S52 không mùi khó chịu, độ bền cao, khả năng co giãn tốt, chất bôi trơn (12 cái)",cham-soc-ca-nhan/bcs-safefit-comfortable-s52-12-cai-nhieu-chat-boi-tron-34284.html,39000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500208_bcs_safefit_comfortable_s52_12_cai_nhieu_chat_boi_tron_1111_6287_large_9aa0ded732.jpg,"Chất bôi trơn , Cao su thiên nhiên ",,SAFEFIT,Hộp 12 cái,Chăm sóc cá nhân | Hỗ trợ tình dục | Bao cao su,cham-soc-ca-nhan | cham-soc-ca-nhan/ho-tro-tinh-duc | cham-soc-ca-nhan/bao-cao-su,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bcs-safefit-comfortable-s52-12-cai-nhieu-chat-boi-tron-34284.html,cham-soc-ca-nhan,0
38,00500065,KẸO NGẬM HO HOTEXCOL 10X4,Kẹo Ngậm Ho Thanh Họng Giảm Đờm Hotexcol (10 vỉ x 4 viên),cham-soc-ca-nhan/hotexcol-vien-ngam-giam-ho-thanh-hong-giam-tang-tiet-dom-10x4-34147.html,119000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00500065_hotexcol_vien_ngam_giam_ho_thanh_hong_giam_tang_tiet_dom_10x4_7779_627c_large_0ff5aec668.jpg,"Chiết xuất cao khô lá thường xuân 5mg, Elderberry 5mg, Tinh dầu bạc hà 4mg, Tinh dầu tần 1mg, Tinh dầu gừng 0.5mg, Tinh dầu quế 0.5mg, Isomalt 2g, Tinh dầu tắc 4mg",,DÂN KHANG,Hộp 10 vỉ x 4 viên,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/hotexcol-vien-ngam-giam-ho-thanh-hong-giam-tang-tiet-dom-10x4-34147.html,cham-soc-ca-nhan,0
39,00033695,BỘT NƯỚC MÁT DATINO HERBAL DRINK POWDER 10 GÓI X 8G,Bột Nước Mát Datino Herbal Drink Powder (10 gói x 8g),cham-soc-ca-nhan/bot-nuoc-mat-datino-herbal-drink-powder-10-goi-x-8-g.html,42000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_07263_239af660dc.png,"Râu bắp , Atisô , Hoa Cúc Trường Sinh , Mía lau , Bạch mao căn , màu caramel ",,Datino,Hộp 10 gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/bot-nuoc-mat-datino-herbal-drink-powder-10-goi-x-8-g.html,cham-soc-ca-nhan,0
40,00033621,TINH BỘT NGHỆ HONIMORE 130G,Tinh Bột Nghệ Honimore (130g),cham-soc-ca-nhan/tinh-nghe-vang-honimore-130g-33719.html,138000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01854_36c7f1fd5a.jpg,Nghệ ,,Honimore,Chai x 130g,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tinh-nghe-vang-honimore-130g-33719.html,cham-soc-ca-nhan,0
41,00033612,"TINH DẦU ĐUỔI MUỖI VÀ CÔN TRÙNG, KHỬ KHUẨN THẢO NGUYÊN HƯƠNG SẢ CHANH 30ML","Tinh dầu Thảo Nguyên hương sả chanh 30ml đuổi muỗi và côn trùng, khử khuẩn",cham-soc-ca-nhan/tinh-dau-khu-khuan-chong-virus-thao-nguyen-30ml-33681.html,69000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00033612_tinh_dau_khu_khuan_chong_virus_thao_nguyen_30ml_4561_6231_large_81e7c31e83.jpg,"Propylene glycol , Pinene , Camphene , 3-Carene , Limonene , Eucalyptol , Terpinen-4-ol , Menthol , Menthone , Linalool , Citral , Menthyl Acetate , Neomenthol ",,Thảo Nguyên,Chai,Chăm sóc cá nhân | Tinh dầu các loại | Tinh dầu xông,cham-soc-ca-nhan | cham-soc-ca-nhan/tinh-dau-cac-loai | cham-soc-ca-nhan/tinh-dau-xong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/tinh-dau-khu-khuan-chong-virus-thao-nguyen-30ml-33681.html,cham-soc-ca-nhan,0
42,00033432,NƯỚC HỒNG SÂM HONGSAMJIN PLUS HỘP 15 GÓI X 70ML,Nước Hồng Sâm Hongsamjin Plus (15 gói x 70ml),cham-soc-ca-nhan/nuoc-hong-sam-hongsamjin-plus-15-goi-x-70ml-33540.html,490000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01919_32cf165471.jpg,"Hồng sâm 0.3%, Nhung hươu 0.003%, Táo đỏ 1.6%, Câu kỷ tử 0.12%, Nước cất 79.427%, Fructooligosaccharides 7.8%, Quế 0.12%, Gừng 0.05%, Linh chi 0.01%",,Hongsamjin,Hộp 3 Hộp lẻ x 5 Gói x 70ml,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/nuoc-hong-sam-hongsamjin-plus-15-goi-x-70ml-33540.html,cham-soc-ca-nhan,0
43,00033431,NƯỚC HỒNG SÂM CÔ ĐẶC HONGSAMJIN EVERYSTICK EX HỘP 30 GÓI X 10ML,Nước Hồng Sâm Cô Đặc Hongsamjin Everystick EX (30 gói x 10ml),cham-soc-ca-nhan/hong-sam-co-dac-hongsamjin-everystick-ex-30-goi-x-10g-33541.html,1200000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_08078_c919b39a33.jpg,"Bạch chỉ , Hoàng kỳ , Mẫu đơn bì (Vỏ rễ) , Cam thảo , Quế , Địa hoàng , Phục Linh , Nước tinh khiết , Siro glucose , Hồng sâm ",,Hongsamjin,Hộp 3 Hộp lẻ x 10 Gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/hong-sam-co-dac-hongsamjin-everystick-ex-30-goi-x-10g-33541.html,cham-soc-ca-nhan,0
44,00032957,"DUNG DỊCH XỊT KHUẨN TAY NATURAL HAND SANITIZER DIỆT KHUẨN, KHỬ MÙI 500ML","Dung dịch xịt khuẩn tay Natural Hand Sanitizer diệt khuẩn, khử mùi (500ml)",cham-soc-ca-nhan/dung-dich-rua-tay-kho-natural-hand-sanitizer-500ml-33069.html,85000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_09271_8f243c9ff9.png,Aqua ,,La Beauty,Chai,Chăm sóc cá nhân | Vệ sinh cá nhân | Nước rửa tay,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/nuoc-rua-tay,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/dung-dich-rua-tay-kho-natural-hand-sanitizer-500ml-33069.html,cham-soc-ca-nhan,0
45,00032931,NƯỚC YẾN SÀO VÀ HẠT CHIA GREENBIRD 6 CHAI X 185ML,Nước Yến Sào Và Hạt Chia Greenbird (6 chai x 185ml),cham-soc-ca-nhan/yen-sao-va-hat-chia-greenbird-6-chai-x-185ml-33047.html,168000.0,Lốc,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01350_c6bbc915e2.jpg,"Hương yến giống tự nhiên , Chất ổn định , Chất làm dày , Đường phèn , Yến Sào ngâm nở 50mg, Hạt chia 1000mg, Đường , Nước (aqua) ",,Greenbird,Lốc,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/yen-sao-va-hat-chia-greenbird-6-chai-x-185ml-33047.html,cham-soc-ca-nhan,0
46,00032930,NƯỚC YẾN SÀO VÀ ĐÔNG TRÙNG HẠ THẢO GREENBIRD 6 CHAI X 185ML,Nước Yến Sào Và Đông Trùng Hạ Thảo Greenbird (6 chai x 185ml),cham-soc-ca-nhan/yen-sao-va-dong-trung-ha-thao-greenbird-6-chai-x-185ml-33046.html,180000.0,Lốc,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/DSC_01337_ca6cece4c3.jpg,"Hương yến giống tự nhiên , Chất ổn định , Chất làm dày , Đường phèn , Yến Sào ngâm nở 50mg, Trùng thảo 1000mg, Đường , Nước (aqua) ",,Greenbird,Lốc,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Nước Yến,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/nuoc-yen,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/yen-sao-va-dong-trung-ha-thao-greenbird-6-chai-x-185ml-33046.html,cham-soc-ca-nhan,0
47,00345425,"DUNG DỊCH VỆ SINH PHỤ NỮ CREVIL INTIM WASCHLOTION CHỐNG VIÊM, CÂN BẰNG PH 100ML","Dung dịch vệ sinh phụ nữ Crevil Intim Waschlotion chống viêm, cân bằng pH (100ml)",cham-soc-ca-nhan/crevil-100ml-14163.html,125000.0,Chai,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00345425_crevil_100ml_7253_5d5b_large_f6e71eb13c.JPG,"Aqua , Sodium Laureth Sulfate , Cocamidopropyl betaine , Allantoin , Glycerin , Betaine , Propylene glycol , Styrene/Acrylates Copolymer , Coco-Glucoside , Glyceryl oleate , Sodium benzoate , Citric Acid , Parfum , Potassium sorbate , DMDM Hydantoin , Methylisothiazolinone , Alcohol , Lactic Acid , Magnesium chloride , Magnesium nitrate , Chamomilla Recutita Flower extract , Salvia officinalis leaf extract , Hydrolyzed milk protein , Soyamide Dea ",,Crevil,Chai x 100ml,Chăm sóc cá nhân | Vệ sinh cá nhân | Dung dịch vệ sinh phụ nữ,cham-soc-ca-nhan | cham-soc-ca-nhan/ve-sinh-ca-nhan | cham-soc-ca-nhan/dung-dich-ve-sinh-phu-nu,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/crevil-100ml-14163.html,cham-soc-ca-nhan,0
48,00002643,ĐƯỜNG ĂN KIÊNG KHÔNG CALO EQUAL CLASSIC ZERO CALORIE SWEETENER 100 GÓI X 100G,Đường Ăn Kiêng Không Calo Equal Classic Zero Calorie Sweetener (100 gói x 100g),cham-soc-ca-nhan/duong-equal-100-goi-17356.html,129000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00002643_duong_equal_100_goi_5438_63fe_large_9046166e55.jpg,Lactose 96.1%,,EQUAL,Hộp 100 gói,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Đường ăn kiêng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/duong-an-kieng,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/duong-equal-100-goi-17356.html,cham-soc-ca-nhan,0
49,00018464,KẸO NGẬM HO BÁCH BỘ TAT THANH MOM AND BABY 5 VỈ X 4 VIÊN,Ngậm ho Bách bộ Tat Thanh Mom and Baby (5 vỉ x 4 viên),cham-soc-ca-nhan/ngam-ho-bach-bo-mom-and-baby-tat-thanh-5x4-19763.html,58000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00018464_ngam_ho_bach_bo_mom_and_baby_tat_thanh_5x4_9373_6393_large_1dc4280a6f.jpg,"Thiên môn 60mg, Cát cánh 60mg, Bách bộ 60mg, Tỳ bà diệp 60mg, Xuyên bối mẫu 60mg, kha tử 60mg, Sâm đại hành 40mg, Bạc hà 60mg, Cam thảo 60mg",Viên ngậm,Tất Thành,Hộp 5 vỉ x 4 viên,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ngam-ho-bach-bo-mom-and-baby-tat-thanh-5x4-19763.html,cham-soc-ca-nhan,0
50,00018456,KẸO NGẬM HO BÁCH BỘ TAT THANH MOM AND BABY 26 VỈ X 4 VIÊN,Ngậm ho Bách bộ Tat Thanh Mom and Baby (26 vỉ x 4 viên),cham-soc-ca-nhan/ngam-ho-bach-bo-mom-and-baby-tat-thanh-26x4-19764.html,295000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00018456_ngam_ho_bach_bo_mom_and_baby_tat_thanh_26x4_9054_6393_large_5d34477daf.jpg,"Thiên môn 60mg, Cát cánh 60mg, Bách bộ 60mg, Tỳ bà diệp 60mg, Xuyên bối mẫu 60mg, kha tử 60mg, Cao Cam Thảo 60mg, Sâm đại hành 40mg, Tinh dầu bạc hà 60mg",Viên ngậm,Tất Thành,Hộp 26 vỉ x 4 viên,Chăm sóc cá nhân | Thực phẩm - Đồ uống | Kẹo cứng,cham-soc-ca-nhan | cham-soc-ca-nhan/thuc-pham-do-uong | cham-soc-ca-nhan/keo-cung,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/ngam-ho-bach-bo-mom-and-baby-tat-thanh-26x4-19764.html,cham-soc-ca-nhan,0
51,00022532,KHĂN ƯỚT GRACE SAMJUNG 100 TỜ,"Khăn giấy ướt Grace Samjung làm sạch, kháng khuẩn (100 tờ/gói)",cham-soc-ca-nhan/khan-giay-uot-grace-samjung-100-to-22858.html,41000.0,Hộp,đ,https://cdn.nhathuoclongchau.com.vn/unsafe/https://cms-prod.s3-sgn09.fptcloud.com/00022532_khan_giay_uot_grace_samjung_100_to_6981_5e99_large_0a0360329c.JPG,"Polyester 50%, Nước tinh khiết , Lô hội , Caprylyl glycol , Sodium benzoate , hương thơm , Tơ nhân tạo 50%, Bơ hạt mỡ , Cocamidopropyl – PG – dimomium chloride phosphate , Hexandediol ",,Grace,Hộp,"Chăm sóc cá nhân | Hàng tổng hợp | Khăn giấy, khăn ướt",cham-soc-ca-nhan | cham-soc-ca-nhan/hang-tong-hop | cham-soc-ca-nhan/khan-giay-khan-uot,True,True,110,0,https://nhathuoclongchau.com.vn/cham-soc-ca-nhan/khan-giay-uot-grace-samjung-100-to-22858.html,cham-soc-ca-nhan,0
